Date,Amsterdam,Belin,Lisbon,London,Moscow,New York,Paris,Dubai,Roma,Hong Kong,Warsaw,Tokyo
03/01/2020,-0.01,-0.01,-0.01,-0.03,0.01,-0.02,0.01,-0.01,-0.01,0.02,-0.01,0.01
04/01/2020,0.01,0.01,0.02,0.01,0.02,-0.02,-0.02,-0.02,-0.01,0.01,-0.02,0.03
05/01/2020,0.01,-0.01,0.01,0.01,-0.02,-0.02,-0.02,-0.03,0.02,-0.02,0.02,-0.01
06/01/2020,-0.02,-0.01,0.01,0.01,-0.03,0.01,-0.03,0.01,0.02,-0.01,0.02,-0.02
07/01/2020,-0.02,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,-0.01,-0.03,-0.01,-0.04
08/01/2020,-0.03,0.01,-0.01,0.02,0.03,0.01,-0.01,-0.01,0.01,0.02,-0.01,0.01
09/01/2020,0.01,-0.01,0.02,0.01,-0.01,0.02,0.01,-0.02,-0.02,0.02,-0.03,0.01
10/01/2020,0.02,0.01,0.01,-0.01,0.02,0.01,0.02,-0.03,-0.02,0.01,0.02,0.01
11/01/2020,0.01,-0.01,-0.02,0.01,0.01,-0.01,0.01,0.01,0.03,0.03,0.02,0.03
12/01/2020,-0.01,0.01,0.01,0.01,-0.01,0.01,-0.01,0.01,-0.03,0.01,-0.01,0.01
13/01/2020,0.02,-0.01,-0.01,-0.02,0.02,-0.01,-0.01,-0.01,0.01,-0.02,0.02,-0.02
14/01/2020,0.01,0.01,-0.01,-0.02,-0.01,-0.01,0.01,-0.02,0.01,-0.02,-0.02,0.03
15/01/2020,0.01,0.01,0.02,-0.03,-0.01,0.01,-0.02,0.03,-0.01,0.01,0.01,0.02
16/01/2020,-0.02,0.01,0.01,0.01,0.01,-0.02,-0.02,0.01,-0.02,-0.03,0.01,0.01
17/01/2020,-0.02,-0.01,-0.01,0.01,-0.02,-0.02,0.03,-0.01,0.01,-0.01,0.01,-0.01
18/01/2020,-0.03,0.01,-0.01,0.01,-0.02,-0.02,0.01,0.01,0.01,0.03,-0.02,0.02
19/01/2020,0.02,0.01,0.02,0.02,-0.03,0.01,0.01,0.03,0.02,0.02,-0.01,0.01
20/01/2020,-0.03,-0.01,0.01,0.02,0.01,0.02,0.01,0.01,-0.01,-0.02,0.01,0.01
21/01/2020,0.01,0.01,-0.01,-0.01,0.02,0.01,0.02,-0.01,0.03,0.02,0.01,0.03
22/01/2020,-0.02,-0.01,-0.01,0.01,0.01,-0.01,0.01,-0.02,-0.01,0.01,-0.02,-0.01
23/01/2020,-0.02,0.01,0.02,-0.01,-0.01,0.02,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02
24/01/2020,0.03,0.01,-0.02,0.01,0.02,0.01,0.01,0.03,0.02,-0.01,0.01,-0.04
25/01/2020,0.01,-0.01,0.01,-0.01,0.01,0.01,-0.01,0.01,0.01,-0.03,0.01,0.01
26/01/2020,-0.01,0.01,0.01,0.02,-0.01,-0.02,-0.01,0.01,-0.01,0.02,0.01,0.01
27/01/2020,-0.02,-0.01,-0.01,-0.02,0.01,-0.02,0.01,-0.01,0.02,0.02,-0.02,0.01
28/01/2020,-0.03,0.01,-0.01,-0.03,0.02,0.02,0.02,-0.02,0.03,0.01,0.02,-0.02
29/01/2020,0.01,-0.01,0.02,0.01,0.01,-0.01,-0.02,0.03,0.01,0.01,0.01,-0.01
30/01/2020,0.02,0.01,0.01,-0.01,-0.01,0.02,-0.03,0.01,-0.01,0.01,-0.01,0.01
31/01/2020,-0.01,-0.01,-0.02,0.01,-0.01,0.01,0.01,-0.03,-0.01,-0.02,-0.01,0.03
01/02/2020,-0.02,0.01,0.01,0.02,0.01,-0.01,0.02,0.01,0.01,-0.02,-0.03,-0.01
02/02/2020,0.03,-0.01,-0.02,0.01,-0.02,0.02,0.03,-0.02,0.01,0.01,0.02,-0.02
03/02/2020,-0.03,-0.01,-0.01,-0.01,-0.02,0.01,-0.01,-0.02,0.02,-0.02,0.04,-0.04
04/02/2020,0.02,-0.01,-0.01,-0.01,-0.03,-0.01,0.02,0.03,0.01,0.01,-0.01,0.01
05/02/2020,-0.01,0.01,0.01,0.01,0.01,-0.02,0.01,-0.03,-0.01,-0.02,0.02,-0.02
06/02/2020,0.03,0.01,0.01,-0.02,0.01,-0.02,-0.01,0.01,0.01,-0.01,-0.02,0.01
07/02/2020,0.02,-0.01,-0.01,-0.02,0.01,0.01,0.01,0.01,-0.01,-0.03,0.01,-0.02
08/02/2020,0.03,0.01,0.01,-0.03,0.02,0.01,0.02,-0.01,0.01,0.02,-0.02,0.01
09/02/2020,0.03,0.01,0.02,0.01,0.01,0.01,0.01,-0.02,0.01,0.01,-0.01,-0.02
10/02/2020,-0.01,-0.01,0.01,0.01,-0.01,0.02,-0.01,0.03,-0.02,-0.02,0.01,0.03
11/02/2020,0.02,-0.01,-0.01,0.01,0.01,0.01,-0.01,0.01,-0.02,-0.01,0.01,0.02
12/02/2020,-0.01,-0.01,-0.01,0.02,0.01,-0.01,0.01,-0.01,-0.03,-0.03,0.01,0.01
13/02/2020,-0.01,0.01,0.01,0.01,-0.01,0.01,-0.02,0.01,0.01,0.02,-0.02,-0.01
14/02/2020,0.02,0.01,0.01,-0.01,-0.01,-0.01,0.03,-0.02,0.02,0.02,0.02,0.02
15/02/2020,0.02,0.01,0.01,0.01,0.01,-0.01,-0.03,-0.02,0.01,0.01,0.02,0.01
16/02/2020,-0.03,0.01,0.01,-0.01,-0.02,0.01,0.01,0.03,-0.01,0.01,-0.01,0.01
17/02/2020,0.01,0.01,-0.01,-0.01,-0.02,-0.02,0.01,0.01,0.02,0.01,-0.01,0.03
18/02/2020,0.02,-0.01,0.01,0.01,-0.03,-0.02,0.01,-0.02,0.01,-0.02,-0.03,-0.01
19/02/2020,-0.01,0.01,-0.01,0.02,-0.02,-0.02,0.02,-0.02,0.01,-0.02,0.02,-0.02
20/02/2020,-0.01,-0.01,0.01,-0.01,-0.03,0.01,0.01,0.02,-0.02,0.01,0.02,-0.04
21/02/2020,0.02,-0.01,0.01,-0.01,0.01,-0.02,-0.01,-0.01,-0.02,-0.03,-0.01,0.01
22/02/2020,0.02,-0.01,-0.01,0.02,0.02,-0.02,0.01,0.03,-0.03,0.01,0.02,0.02
23/02/2020,-0.01,-0.01,-0.01,0.02,0.01,-0.02,0.01,0.01,0.02,0.03,-0.02,0.01
24/02/2020,0.01,-0.01,-0.02,-0.01,-0.01,0.01,-0.01,-0.01,-0.03,0.02,0.01,0.01
25/02/2020,-0.02,0.01,0.01,0.01,0.02,0.02,-0.01,-0.02,0.01,0.01,0.01,0.03
26/02/2020,-0.02,-0.01,0.01,-0.02,0.01,0.01,0.01,0.03,-0.02,-0.02,0.01,-0.01
27/02/2020,0.03,-0.01,0.01,-0.02,0.01,-0.01,-0.02,0.01,-0.02,-0.01,-0.02,-0.02
28/02/2020,-0.03,-0.01,0.01,0.03,-0.02,0.02,-0.02,0.01,0.03,-0.03,-0.01,-0.04
29/02/2020,0.01,0.01,0.01,-0.03,-0.01,0.01,-0.03,-0.01,0.01,0.02,0.01,0.01
01/03/2020,0.01,0.01,0.01,0.01,-0.03,-0.01,0.01,-0.02,-0.01,0.02,0.01,0.01
02/03/2020,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.03,-0.02,0.01,-0.02,0.01
03/03/2020,-0.02,0.01,-0.01,-0.01,0.02,0.02,0.01,0.01,-0.03,0.03,-0.01,0.03
04/03/2020,0.01,0.01,-0.01,-0.02,0.01,0.01,0.02,-0.03,0.01,0.01,0.01,0.01
05/03/2020,0.01,-0.01,-0.02,0.01,-0.02,-0.01,0.01,0.01,0.02,-0.02,0.01,-0.02
06/03/2020,0.02,0.01,0.01,0.01,0.02,-0.01,-0.01,0.01,-0.01,-0.02,0.01,-0.02
07/03/2020,-0.01,-0.01,-0.02,0.02,0.01,0.01,0.01,-0.01,-0.02,0.01,-0.02,-0.04
08/03/2020,0.03,-0.01,0.01,-0.04,-0.01,-0.02,-0.01,-0.02,0.03,-0.03,0.02,0.01
09/03/2020,-0.01,0.01,-0.01,0.03,-0.02,-0.02,-0.01,0.03,-0.03,0.01,0.02,0.01
10/03/2020,-0.01,-0.01,-0.01,-0.02,0.03,0.02,0.01,0.01,0.02,0.03,-0.01,0.01
11/03/2020,0.02,-0.01,0.02,-0.01,0.01,0.01,-0.02,-0.03,-0.01,0.02,-0.01,0.02
12/03/2020,0.01,-0.01,0.01,0.01,0.01,0.01,-0.02,0.01,0.03,0.02,-0.03,0.01
13/03/2020,-0.01,0.01,-0.01,0.01,0.01,0.01,-0.03,-0.02,-0.02,0.01,0.02,0.01
14/03/2020,-0.02,-0.01,-0.01,-0.03,0.02,0.02,0.01,-0.02,0.03,-0.02,0.02,0.03
15/03/2020,-0.03,0.01,-0.02,0.01,0.01,0.01,-0.01,0.03,-0.03,-0.01,-0.01,-0.01
16/03/2020,0.01,0.01,0.01,0.01,-0.01,0.02,0.01,0.01,-0.01,-0.03,0.02,-0.02
17/03/2020,-0.01,0.01,0.01,-0.01,0.01,0.02,-0.02,-0.02,0.02,-0.02,-0.02,-0.04
18/03/2020,-0.01,0.01,-0.01,-0.02,-0.01,0.01,-0.02,0.02,-0.01,0.02,0.01,0.01
19/03/2020,0.01,-0.01,-0.01,0.03,-0.01,-0.01,-0.03,0.04,-0.01,-0.01,0.01,0.01
20/03/2020,0.01,-0.01,0.02,0.01,0.01,-0.01,0.01,-0.01,0.02,0.01,-0.01,-0.01
21/03/2020,0.02,-0.01,-0.02,0.02,-0.02,0.01,0.02,0.03,0.02,0.01,-0.02,-0.03
22/03/2020,0.01,0.01,0.01,-0.02,-0.02,0.02,0.03,0.01,-0.03,-0.02,-0.01,0.01
23/03/2020,-0.01,-0.01,-0.01,-0.03,-0.03,-0.02,-0.01,0.04,0.01,-0.02,0.01,-0.02
24/03/2020,0.01,0.01,0.02,0.03,0.01,-0.02,0.02,-0.02,0.02,0.01,0.01,0.01
25/03/2020,-0.01,0.01,-0.01,0.01,-0.02,0.01,0.01,-0.01,-0.01,0.02,-0.02,0.02
26/03/2020,0.01,0.01,0.02,-0.02,-0.02,0.01,0.03,0.01,-0.01,0.01,-0.01,0.01
27/03/2020,0.01,-0.01,-0.02,-0.02,-0.03,0.01,0.01,0.01,0.02,-0.02,0.01,-0.01
28/03/2020,-0.02,-0.01,-0.01,0.03,0.01,0.02,-0.01,-0.01,0.02,-0.01,0.01,0.02
29/03/2020,-0.02,-0.01,0.01,0.01,0.02,-0.01,-0.01,-0.02,-0.01,-0.03,-0.02,0.01
30/03/2020,-0.03,0.01,-0.01,-0.03,0.01,-0.01,0.01,-0.01,0.01,0.02,-0.01,0.01
31/03/2020,0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,0.01,-0.02,0.01,0.01,0.03
01/04/2020,0.02,-0.01,0.01,0.03,0.02,-0.01,-0.02,0.01,-0.02,-0.02,0.01,-0.01
02/04/2020,0.01,0.01,0.01,-0.02,0.01,-0.01,0.03,-0.01,0.03,-0.01,-0.01,-0.02
03/04/2020,-0.01,-0.01,-0.02,-0.04,-0.01,-0.01,0.01,0.02,-0.03,-0.03,-0.02,-0.04
04/04/2020,0.02,-0.01,0.01,0.02,0.01,-0.01,-0.01,0.03,0.01,0.02,0.02,0.01
05/04/2020,0.01,-0.01,0.01,-0.04,0.02,-0.02,0.01,0.01,0.01,0.02,0.02,0.02
06/04/2020,0.01,0.01,-0.01,-0.03,0.01,-0.02,0.02,-0.01,-0.01,0.01,-0.01,0.01
07/04/2020,-0.02,0.01,-0.01,0.01,-0.01,-0.02,0.01,0.01,-0.02,0.03,-0.01,0.01
08/04/2020,-0.02,0.01,0.01,-0.02,-0.01,0.01,-0.01,-0.02,0.01,0.01,-0.03,0.03
09/04/2020,-0.03,-0.01,0.01,-0.02,0.01,0.01,0.01,-0.02,0.01,-0.02,0.02,-0.01
10/04/2020,0.02,0.01,-0.01,0.03,-0.02,0.01,-0.01,0.03,0.02,-0.02,0.02,-0.02
11/04/2020,-0.03,0.01,0.01,0.01,-0.02,0.02,0.01,0.01,-0.01,0.01,-0.01,-0.04
12/04/2020,0.01,-0.01,0.01,-0.01,-0.03,0.01,0.01,-0.02,0.03,-0.03,0.02,0.01
13/04/2020,0.02,0.01,0.01,-0.02,0.01,-0.01,-0.02,-0.02,-0.01,0.01,-0.02,0.01
14/04/2020,-0.02,-0.01,0.02,-0.03,0.01,0.01,-0.01,0.03,0.02,0.03,0.01,-0.02
15/04/2020,0.03,-0.01,-0.02,0.01,0.01,-0.01,0.03,0.01,-0.01,0.02,0.01,-0.04
16/04/2020,0.01,0.01,0.01,-0.03,0.02,-0.01,-0.02,0.03,-0.01,0.01,0.01,0.01
17/04/2020,-0.01,-0.01,0.01,0.01,0.01,0.01,-0.02,0.01,0.02,-0.02,-0.02,0.01
18/04/2020,-0.02,-0.01,-0.01,0.02,-0.01,-0.02,-0.03,0.03,0.02,-0.01,-0.01,0.01
19/04/2020,-0.03,0.01,-0.01,-0.02,0.01,-0.02,0.01,0.01,-0.03,-0.03,0.01,0.02
20/04/2020,0.01,0.01,0.01,-0.03,0.01,-0.02,0.01,-0.02,0.01,0.02,0.01,0.01
21/04/2020,0.02,-0.01,0.01,0.01,-0.01,0.01,0.02,-0.02,0.02,0.02,-0.02,0.01
22/04/2020,0.01,0.01,0.01,-0.01,-0.01,-0.01,0.04,0.03,-0.01,0.01,-0.01,0.03
23/04/2020,-0.01,0.01,-0.01,0.02,0.01,0.01,-0.01,-0.03,-0.01,-0.02,0.01,-0.01
24/04/2020,0.01,0.01,0.02,0.03,-0.02,0.01,-0.01,0.01,-0.02,-0.01,0.03,-0.02
25/04/2020,-0.01,-0.01,-0.01,0.01,-0.02,0.01,0.01,0.01,-0.02,-0.03,0.01,-0.04
26/04/2020,0.02,0.01,-0.01,0.04,-0.03,-0.01,-0.02,-0.01,-0.01,0.02,-0.02,0.01
27/04/2020,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.02,-0.02,0.01,0.02,0.02,0.01
28/04/2020,0.03,0.01,0.01,0.03,0.01,0.01,-0.03,0.03,-0.02,0.01,0.02,0.01
29/04/2020,-0.02,0.01,-0.01,0.01,0.01,0.02,0.01,0.01,-0.02,0.01,-0.01,0.03
30/04/2020,0.03,-0.01,-0.01,-0.02,0.02,-0.02,0.01,-0.03,0.03,0.01,-0.01,0.01
01/05/2020,-0.03,-0.01,0.02,0.02,0.01,-0.02,0.01,0.01,-0.03,-0.02,-0.03,-0.02
02/05/2020,-0.01,0.01,0.01,0.03,0.01,0.01,0.02,-0.02,0.01,-0.02,0.02,0.03
03/05/2020,0.02,-0.01,-0.01,0.01,0.03,0.02,0.01,-0.02,0.01,0.01,0.02,0.02
04/05/2020,-0.01,-0.01,-0.01,0.01,0.01,-0.01,-0.01,0.03,-0.01,0.02,-0.01,0.01
05/05/2020,-0.01,-0.01,0.01,-0.02,-0.01,0.02,0.01,0.01,-0.02,0.01,0.02,-0.01
06/05/2020,0.02,0.01,0.01,-0.03,-0.01,0.01,-0.01,-0.02,0.01,-0.02,-0.02,0.02
07/05/2020,0.02,0.01,0.01,0.01,0.01,-0.01,-0.01,-0.02,0.01,-0.01,0.01,0.01
08/05/2020,-0.03,0.01,0.01,0.01,-0.01,0.02,0.01,-0.02,0.02,-0.03,0.01,0.01
09/05/2020,0.01,0.01,-0.01,-0.01,-0.02,-0.01,-0.02,0.02,-0.01,0.02,0.01,0.03
10/05/2020,0.02,0.01,-0.01,-0.02,-0.03,-0.01,0.03,0.03,0.03,0.02,-0.02,-0.01
11/05/2020,-0.01,-0.01,-0.01,0.03,0.02,0.01,-0.03,0.04,-0.01,0.01,-0.01,-0.02
12/05/2020,-0.01,0.01,0.01,0.01,0.03,-0.02,0.01,-0.01,-0.01,0.01,0.01,-0.04
13/05/2020,0.02,0.01,0.01,-0.03,0.02,-0.02,-0.01,-0.02,0.02,0.01,0.01,0.01
14/05/2020,0.02,0.01,-0.01,0.01,0.02,-0.02,0.01,0.03,0.01,-0.02,0.01,0.02
15/05/2020,-0.01,-0.01,-0.01,0.02,0.01,0.01,0.01,0.01,-0.01,-0.02,-0.02,-0.01
16/05/2020,0.01,0.01,-0.02,0.02,-0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01
17/05/2020,-0.02,-0.01,0.01,0.03,0.01,0.01,-0.01,-0.01,-0.03,0.02,0.02,0.01
18/05/2020,-0.02,0.01,0.01,0.01,0.01,-0.01,-0.01,-0.02,-0.01,0.01,-0.01,-0.01
19/05/2020,0.03,-0.01,0.01,-0.01,0.01,0.02,0.04,-0.03,-0.01,-0.02,-0.01,-0.02
20/05/2020,-0.03,-0.01,-0.01,-0.02,0.01,0.01,-0.02,0.01,-0.01,-0.01,-0.03,-0.04
21/05/2020,0.01,-0.01,0.01,-0.02,0.02,-0.01,-0.02,0.01,0.01,-0.03,0.02,0.01
22/05/2020,0.01,-0.01,0.01,-0.01,0.01,0.01,-0.03,-0.01,0.01,0.02,-0.02,0.01
23/05/2020,-0.01,0.01,0.01,0.01,-0.01,0.02,0.01,0.01,0.02,0.01,-0.01,-0.01
24/05/2020,-0.02,0.01,-0.01,-0.02,0.01,0.01,0.01,0.01,0.01,-0.02,0.02,-0.03
25/05/2020,0.01,-0.01,-0.01,0.02,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,-0.02,0.01
26/05/2020,0.01,-0.01,-0.02,-0.01,-0.01,-0.01,0.02,-0.02,0.01,-0.03,0.01,-0.02
27/05/2020,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,-0.01,0.02,0.01,0.03
28/05/2020,-0.01,0.01,-0.02,-0.01,-0.02,-0.02,-0.01,0.01,0.01,0.02,0.01,0.02
29/05/2020,0.03,-0.01,0.01,-0.02,-0.02,-0.02,0.01,-0.02,0.01,0.01,-0.02,0.01
30/05/2020,-0.01,0.01,-0.01,0.02,-0.03,-0.02,-0.01,0.01,-0.02,0.01,-0.01,-0.01
31/05/2020,0.02,-0.01,-0.01,0.01,0.01,0.01,0.04,-0.02,-0.02,0.01,0.01,-0.02
01/06/2020,-0.01,0.01,0.02,0.01,0.02,0.01,0.01,-0.02,-0.03,-0.02,0.01,-0.04
02/06/2020,-0.01,0.01,0.01,-0.01,0.01,0.01,-0.02,0.03,0.01,-0.02,-0.02,0.01
03/06/2020,0.02,-0.01,-0.01,-0.02,-0.01,0.02,-0.02,0.01,0.02,0.01,-0.01,0.01
04/06/2020,0.02,-0.01,-0.01,0.03,0.02,0.01,0.03,-0.02,0.01,-0.03,0.01,0.01
05/06/2020,-0.03,0.01,-0.02,0.01,0.01,-0.01,0.01,-0.02,-0.01,0.01,0.03,0.02
06/06/2020,0.01,0.01,0.01,-0.01,-0.01,0.01,0.02,-0.02,0.02,0.01,0.01,0.01
07/06/2020,0.02,-0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,-0.02,0.01
08/06/2020,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,0.03,0.01,0.01,0.02,0.01
09/06/2020,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,0.02,0.01,-0.02,-0.02,0.02,-0.01
10/06/2020,0.02,0.01,0.02,-0.03,0.01,0.01,0.01,-0.01,-0.02,-0.01,-0.01,-0.02
11/06/2020,0.02,0.01,-0.02,0.01,-0.02,-0.02,-0.01,-0.02,-0.03,-0.03,-0.01,-0.04
12/06/2020,-0.01,-0.01,0.01,0.01,-0.02,-0.02,0.01,0.03,0.02,0.02,-0.03,0.01
13/06/2020,0.01,-0.01,-0.01,-0.01,-0.03,-0.02,0.02,0.01,-0.01,0.02,0.02,0.01
14/06/2020,-0.02,-0.01,0.02,-0.02,0.01,-0.02,0.01,0.01,0.03,0.01,0.02,0.01
15/06/2020,-0.02,0.01,-0.01,0.03,-0.01,-0.02,-0.01,-0.01,-0.01,0.01,-0.01,-0.03
16/06/2020,0.03,0.01,0.02,0.01,0.01,0.01,-0.01,-0.02,-0.01,0.01,0.02,-0.01
17/06/2020,-0.03,-0.01,-0.02,0.02,0.02,0.02,0.01,-0.03,0.02,-0.02,-0.02,-0.02
18/06/2020,0.01,-0.01,-0.01,-0.02,0.01,0.01,-0.02,0.01,0.01,-0.02,0.01,0.03
19/06/2020,0.01,0.01,0.01,-0.03,-0.01,-0.01,-0.02,0.01,-0.01,0.01,-0.01,0.02
20/06/2020,-0.01,0.01,-0.01,0.03,0.01,0.02,-0.03,-0.01,0.02,-0.03,0.01,0.01
21/06/2020,0.01,-0.01,-0.01,0.01,-0.01,0.01,0.01,-0.02,0.03,-0.01,-0.02,-0.01
22/06/2020,0.01,0.01,0.01,-0.02,0.01,0.01,0.01,0.03,0.01,0.03,-0.01,0.02
23/06/2020,0.01,-0.01,0.01,-0.02,0.01,0.02,0.01,0.01,-0.01,0.02,0.01,0.01
24/06/2020,0.01,-0.01,-0.02,0.03,-0.01,0.01,0.02,-0.03,-0.01,-0.01,0.01,0.01
25/06/2020,-0.01,0.01,0.01,0.01,-0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.03
26/06/2020,0.01,0.01,0.01,-0.03,0.01,0.01,-0.01,-0.02,0.01,0.02,-0.02,-0.01
27/06/2020,-0.01,0.01,-0.01,-0.01,-0.02,0.02,0.01,-0.01,-0.02,-0.02,0.02,-0.02
28/06/2020,-0.01,-0.01,-0.01,0.03,-0.02,0.01,0.01,0.03,0.01,-0.01,-0.03,-0.04
29/06/2020,0.02,0.01,0.01,-0.02,-0.03,-0.02,-0.01,0.01,-0.01,-0.03,-0.01,0.01
30/06/2020,0.01,0.01,0.01,-0.04,0.01,0.02,-0.01,-0.02,0.01,0.02,-0.01,0.02
01/07/2020,-0.01,0.01,-0.01,0.02,0.01,0.01,0.01,-0.02,-0.01,0.02,-0.03,0.01
02/07/2020,0.01,-0.01,0.01,0.04,0.01,-0.01,-0.02,0.03,0.01,0.01,0.02,-0.03
03/07/2020,0.01,-0.01,-0.01,0.03,0.02,-0.02,0.02,0.01,0.01,0.03,0.02,0.01
04/07/2020,0.01,0.01,-0.01,0.01,0.01,0.02,0.03,0.03,-0.02,0.01,-0.01,-0.03
05/07/2020,-0.01,0.01,0.02,0.02,-0.01,0.01,0.01,0.01,-0.02,-0.02,0.02,-0.03
06/07/2020,-0.01,-0.01,-0.02,-0.02,0.01,0.01,0.01,-0.03,-0.03,-0.02,-0.02,-0.04
07/07/2020,-0.01,-0.01,0.01,0.03,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
08/07/2020,-0.01,0.01,0.01,0.01,-0.01,-0.02,0.02,-0.02,0.02,0.02,-0.01,0.01
09/07/2020,0.02,0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.02,0.01,0.01,0.01,0.01
10/07/2020,0.01,0.01,-0.01,-0.02,-0.02,-0.01,-0.01,0.03,-0.01,-0.02,-0.02,0.01
11/07/2020,-0.01,-0.01,0.01,-0.03,-0.02,-0.01,0.01,0.01,0.01,-0.02,-0.03,-0.02
12/07/2020,0.01,-0.01,0.01,0.01,-0.03,-0.01,-0.01,0.03,0.01,-0.03,0.01,-0.04
13/07/2020,-0.01,0.01,0.01,-0.03,0.01,-0.01,-0.01,0.01,-0.02,0.02,0.01,0.01
14/07/2020,0.01,0.01,-0.01,0.01,0.02,0.01,0.01,-0.01,-0.02,0.01,-0.02,0.01
15/07/2020,0.01,0.01,0.02,0.02,0.01,-0.02,-0.02,-0.02,-0.03,-0.02,-0.01,-0.01
16/07/2020,-0.01,-0.01,-0.01,-0.02,-0.01,-0.02,-0.02,-0.03,0.01,-0.01,0.01,-0.02
17/07/2020,-0.01,-0.01,0.01,-0.03,0.02,-0.02,-0.03,-0.03,-0.02,-0.03,0.03,0.01
18/07/2020,-0.01,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01
19/07/2020,0.01,0.01,-0.01,-0.01,0.01,-0.02,-0.01,0.01,-0.01,0.02,-0.02,0.01
20/07/2020,0.02,-0.01,0.01,-0.02,-0.02,-0.02,0.01,-0.01,0.02,0.01,0.02,-0.01
21/07/2020,-0.01,0.01,0.01,0.03,-0.02,-0.02,-0.02,-0.02,0.01,0.03,0.02,-0.02
22/07/2020,-0.01,-0.01,-0.02,0.01,0.03,-0.02,-0.02,0.03,0.01,0.01,-0.01,-0.04
23/07/2020,0.02,-0.01,0.01,0.04,0.01,-0.01,-0.01,0.01,-0.02,-0.02,-0.01,0.01
24/07/2020,-0.01,0.01,0.01,-0.01,0.02,-0.02,0.01,-0.03,-0.02,-0.02,-0.03,0.01
25/07/2020,0.01,0.01,-0.01,-0.03,0.01,0.02,0.03,0.01,-0.03,0.01,0.02,0.01
26/07/2020,-0.01,-0.01,-0.01,0.01,-0.01,0.02,0.01,-0.02,0.02,-0.03,-0.02,0.03
27/07/2020,-0.01,-0.01,-0.01,-0.02,0.02,-0.02,-0.02,0.02,-0.03,0.01,-0.01,0.01
28/07/2020,-0.01,-0.01,0.01,-0.02,0.01,0.01,0.02,0.03,0.01,0.03,0.02,-0.02
29/07/2020,0.01,0.01,-0.01,-0.03,-0.01,-0.02,0.01,0.01,-0.02,0.02,0.01,0.03
30/07/2020,-0.01,0.01,0.01,0.01,-0.02,-0.02,-0.01,-0.02,-0.02,0.01,-0.02,0.02
31/07/2020,-0.01,0.01,-0.01,0.01,-0.03,0.02,0.01,-0.02,0.03,-0.02,-0.01,0.01
01/08/2020,-0.01,-0.01,-0.01,0.02,0.01,0.01,-0.01,-0.02,0.01,-0.01,0.01,-0.01
02/08/2020,-0.01,-0.01,0.02,0.03,0.01,-0.01,-0.01,-0.02,-0.01,-0.03,0.01,0.02
03/08/2020,0.01,0.01,-0.02,0.01,-0.01,-0.02,0.01,0.03,-0.02,0.02,0.01,0.01
04/08/2020,0.01,-0.01,0.01,0.01,-0.02,-0.02,-0.02,0.01,-0.03,-0.02,-0.02,0.01
05/08/2020,-0.01,0.01,0.01,0.01,0.01,0.01,-0.02,-0.01,0.01,0.01,-0.02,0.01
06/08/2020,-0.01,0.01,-0.01,0.02,0.01,0.02,-0.03,-0.02,0.02,0.03,0.02,-0.01
07/08/2020,-0.02,-0.01,-0.01,0.03,0.02,-0.01,0.01,-0.03,-0.01,0.01,-0.01,-0.02
08/08/2020,0.02,-0.01,0.01,0.01,-0.01,-0.02,-0.01,0.01,-0.02,-0.02,-0.01,-0.04
09/08/2020,-0.01,-0.01,0.01,-0.03,0.03,0.02,0.01,0.01,0.03,-0.02,-0.03,0.01
10/08/2020,0.02,-0.01,0.01,0.01,-0.01,-0.02,0.02,-0.01,-0.03,0.01,0.02,0.02
11/08/2020,-0.01,-0.01,-0.01,0.02,-0.01,0.02,0.01,-0.02,0.02,-0.03,0.02,0.01
12/08/2020,-0.01,0.01,0.02,0.02,0.02,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01
13/08/2020,-0.02,0.01,-0.01,0.03,0.01,0.02,0.01,0.01,0.03,0.03,0.02,0.03
14/08/2020,-0.03,-0.01,-0.01,0.01,-0.01,-0.02,-0.01,0.01,-0.02,0.02,-0.02,-0.01
15/08/2020,-0.03,-0.01,0.01,-0.01,0.02,0.02,0.01,-0.01,0.03,-0.01,0.01,-0.02
16/08/2020,-0.01,-0.01,0.01,-0.02,0.03,-0.02,0.01,-0.02,-0.03,0.02,0.01,-0.02
17/08/2020,0.02,0.01,-0.01,-0.02,0.01,-0.01,-0.01,0.03,-0.01,0.01,0.01,-0.04
18/08/2020,-0.01,0.01,0.01,-0.01,-0.01,0.02,-0.01,0.01,0.02,-0.02,-0.02,0.01
19/08/2020,0.01,-0.01,0.02,0.01,-0.01,-0.01,0.01,-0.03,-0.01,-0.01,-0.01,0.01
